"Genus","Species","Scientific_Names","Common_Name","Individual_ID","Phenophase_Description","ObservedBy_Person_ID","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name","indiv_obs#","spp_obs#","pheno_obs#","pheno_spp_obs#","pheno_indiv_obs#"
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Ripe fruits","'19414'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1208,70,23
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Ripe fruits","'30197'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1208,70,23
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Increasing leaf size","'19414'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1793,112,36
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Increasing leaf size","'29482,29483,26122,30197,19414'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1793,112,36
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Increasing leaf size","'29483,29482,19414,30176,30183'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1793,112,36
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Increasing leaf size","'29483'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1793,112,36
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Increasing leaf size","'29483'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1793,112,36
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leaf drop","'26122,29483,29482,30377,19414,30197,31858'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1312,93,18
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'30183'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'30197,29482,29483,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'30197,19414,26122,29482,30566,29483,30176,30183,30717,30821,30982,30377'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'30197'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'19414,31858,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'31858,29482,19414'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"leafout","'31858,30377'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1004,70,21
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'29482'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'29482'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'29483,29482'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'29483'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'30982,29483,29482,26122,30377,19414'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'29482,19414,31858,26122,30197'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Colored leaves","'31858,30377'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"flowers","'19414,30183,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1657,69,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"flowers","'29483,29482,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1657,69,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"flowers","'26122,30197,19414'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1657,69,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"flowers","'26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1657,69,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"flowers","'19414,30176,30183,29483'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1657,69,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Open flowers","'26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1025,63,24
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Open flowers","'26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1025,63,24
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Open flowers","'19414,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1025,63,24
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Open flowers","'30197'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1025,63,24
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Open flowers","'19414,30176'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1025,63,24
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Recent fruit or seed drop","'26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1176,76,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Recent fruit or seed drop","'26122,19414,29482'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1176,76,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Recent fruit or seed drop","'29482,19414,31858,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1176,76,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Recent fruit or seed drop","'31858'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1176,76,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Recent fruit or seed drop","'31858'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1176,76,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Recent fruit or seed drop","'30377'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1176,76,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Fruits","'19414,30176'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1722,97,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Fruits","'30717,19414,26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1722,97,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Fruits","'30982'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1722,97,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Fruits","'26122'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1722,97,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Fruits","'30377,26122,19414,29482'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1722,97,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85757,"Fruits","'30197'","12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route",250,829,1722,97,29
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"budburst","'29262'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1600,81,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"budburst","'19414,29240,28810,29262,26428,29369,25865,29105,29374'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1600,81,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"budburst","'30408'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1600,81,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"budburst","'28846'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1600,81,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"budburst","'29374'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1600,81,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Ripe fruits","'29105,30617,28846'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1208,70,17
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Ripe fruits","'28846'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1208,70,17
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Ripe fruits","'28846'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1208,70,17
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'26428,25865,19414,29369,29240,29105,28810,29262,30408,28846,29374'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'25865'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'30555,30408,25865,30522,28810,29240,29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'30642'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'25865'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'25865'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Increasing leaf size","'29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1793,112,26
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'30215'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'29105'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'19414,28846,28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'19414'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'28810,29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'28846,29369,28810,31879,30617'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leaf drop","'28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1312,93,27
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leafout","'29240'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1004,70,13
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"leafout","'26428,29369,25865,19414,29240,29105,28810,29374,29262,30408,28846,30215,30555,30522,30642,30617,31726,31879'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1004,70,13
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Colored leaves","'28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Colored leaves","'28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Colored leaves","'28810'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Colored leaves","'28810,29369,28846,29105,30617,19414'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Colored leaves","'28846,19414,28810,31879,29369,30617'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1192,98,25
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"flowers","'26428,25865,19414,29369,29240,29105,28810,29374,29262,30408,28846,30215,30555,30522'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1657,69,15
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Open flowers","'29374'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1025,63,11
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Open flowers","'29374,29240,28846,29369,25865,30215,26428,28810,30555,30408,30522'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1025,63,11
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Recent fruit or seed drop","'29240'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1176,76,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Recent fruit or seed drop","'29105'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1176,76,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Recent fruit or seed drop","'19414'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1176,76,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Recent fruit or seed drop","'28846,19414,28810,31879,29369'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1176,76,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Recent fruit or seed drop","'30617'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1176,76,20
"Aesculus","flava","Aesculus flava","yellow buckeye",85758,"Fruits","'28846'","925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route",192,829,1722,97,18
