"common_name","year","phase","tree_id","doy_mean","doy_median","obs_number","first_doy","last_doy","maximn_range","interquartile_range"
"yellow birch",2020,"flowers",85759,134.076923076923,133,13,120,184,64,11
"yellow birch",2020,"flowers",85761,117.555555555556,123,9,85,144,59,6
"yellow birch",2020,"flowers",85762,127.333333333333,126,15,85,160,75,17
"yellow birch",2020,"flowers",85763,125.166666666667,124.5,6,120,134,14,6.75
"yellow birch",2020,"flowers",85764,176.666666666667,197,3,120,213,93,46.5
"yellow birch",2020,"Fruits",85759,226.944444444444,236,36,140,325,185,79.25
"yellow birch",2020,"Fruits",85761,224.952380952381,237,21,140,278,138,75
"yellow birch",2020,"Fruits",85762,223.84,220,25,160,278,118,77
"yellow birch",2020,"Fruits",85763,215.5,215.5,2,160,271,111,55.5
"yellow birch",2020,"Fruits",85764,113,113,1,113,113,0,0
"yellow birch",2020,"Increasing leaf size",85759,136.1875,135.5,16,126,160,34,12
"yellow birch",2020,"Increasing leaf size",85761,137.363636363636,138,11,126,160,34,14
"yellow birch",2020,"Increasing leaf size",85762,135.571428571429,131,14,120,160,40,17
"yellow birch",2020,"Increasing leaf size",85763,139.166666666667,139,12,126,160,34,16.75
"yellow birch",2020,"Increasing leaf size",85764,128.8,126,5,126,133,7,7
"yellow birch",2020,"leaf drop",85759,270.352941176471,278,17,220,306,86,63
"yellow birch",2020,"leaf drop",85761,308.75,306,4,302,321,19,4.75
"yellow birch",2020,"leaf drop",85762,270.8,302,5,220,306,86,86
"yellow birch",2020,"leaf drop",85763,308.75,306,4,302,321,19,4.75
"yellow birch",2020,"leaf drop",85764,256.166666666667,264,12,220,278,58,36.75
"yellow birch",2020,"leafout",85759,200.09375,188,64,126,306,180,103
"yellow birch",2020,"leafout",85761,202.5,192.5,40,126,306,180,96.75
"yellow birch",2020,"leafout",85762,194.733333333333,184,45,120,306,186,110
"yellow birch",2020,"leafout",85763,201.414634146341,189,41,126,306,180,94
"yellow birch",2020,"leafout",85764,200.53488372093,196,43,119,286,167,91.5
"yellow birch",2020,"Open flowers",85759,126.571428571429,126,7,120,133,13,7.5
"yellow birch",2020,"Open flowers",85761,127.333333333333,126,6,120,144,24,6
"yellow birch",2020,"Open flowers",85762,130.571428571429,126,7,120,160,40,8
"yellow birch",2020,"Pollen release (flowers)",85759,122.75,123,4,119,126,7,6.25
"yellow birch",2020,"Pollen release (flowers)",85761,126,126,2,126,126,0,0
"yellow birch",2020,"Pollen release (flowers)",85762,126,126,2,126,126,0,0
"yellow birch",2020,"Recent fruit or seed drop",85759,269,271,3,258,278,20,10
"yellow birch",2020,"Recent fruit or seed drop",85762,278,278,2,278,278,0,0
"yellow birch",2020,"Recent fruit or seed drop",85764,257,257,1,257,257,0,0
"yellow birch",2020,"Ripe fruits",85759,250.375,250,16,220,278,58,29.75
"yellow birch",2020,"Ripe fruits",85761,259.142857142857,264,7,244,271,27,17.5
"yellow birch",2020,"Ripe fruits",85762,257,264,11,220,278,58,24
"yellow birch",2020,"Ripe fruits",85764,113,113,1,113,113,0,0
"yellow buckeye",2016,"budburst",85751,110.090909090909,110,11,105,123,18,6.5
"yellow buckeye",2016,"budburst",85755,116.8,117,10,112,123,11,5.5
"yellow buckeye",2016,"budburst",85756,113,112,7,105,123,18,2.5
"yellow buckeye",2016,"budburst",85757,114.5,114.5,6,109,119,10,1.75
"yellow buckeye",2016,"budburst",85758,114,112,15,110,123,13,3.5
"yellow buckeye",2016,"Colored leaves",85751,292.714285714286,293,7,282,304,22,9
"yellow buckeye",2016,"Colored leaves",85755,290.357142857143,294.5,14,262,304,42,18
"yellow buckeye",2016,"Colored leaves",85756,290.866666666667,293,15,266,304,38,16
"yellow buckeye",2016,"Colored leaves",85757,234.380952380952,248,21,119,312,193,135
"yellow buckeye",2016,"Colored leaves",85758,288,291.5,24,254,319,65,27
"yellow buckeye",2016,"flowers",85751,125.25,122.5,20,110,152,42,16.75
"yellow buckeye",2016,"flowers",85755,130.88,130,25,113,152,39,22
"yellow buckeye",2016,"flowers",85756,130.851851851852,130,27,112,152,40,22.5
"yellow buckeye",2016,"flowers",85757,137,136,13,114,159,45,32
"yellow buckeye",2016,"flowers",85758,128.27027027027,127,37,112,150,38,20
"yellow buckeye",2016,"Fruits",85751,247.3,274,10,156,296,140,82.75
"yellow buckeye",2016,"Fruits",85755,242.6,255,15,159,293,134,78.5
"yellow buckeye",2016,"Fruits",85756,232.541666666667,246.5,24,150,296,146,85
"yellow buckeye",2016,"Fruits",85757,184.285714285714,166,7,153,249,96,53
"yellow buckeye",2016,"Fruits",85758,207.659090909091,189.5,44,144,293,149,91.75
"yellow buckeye",2016,"Increasing leaf size",85751,121.333333333333,121,15,108,134,26,12
"yellow buckeye",2016,"Increasing leaf size",85755,124.277777777778,121.5,18,112,150,38,11
"yellow buckeye",2016,"Increasing leaf size",85756,125.55,122.5,20,110,150,40,12.75
"yellow buckeye",2016,"Increasing leaf size",85757,148.05,144,20,114,201,87,32.75
"yellow buckeye",2016,"Increasing leaf size",85758,128.727272727273,127,33,112,172,60,21
"yellow buckeye",2016,"leaf drop",85751,293.8,293,5,286,304,18,6
"yellow buckeye",2016,"leaf drop",85755,294.333333333333,294.5,6,286,304,18,6
"yellow buckeye",2016,"leaf drop",85756,292.375,292,8,282,304,22,7.25
"yellow buckeye",2016,"leaf drop",85757,282.764705882353,291,17,229,315,86,39
"yellow buckeye",2016,"leaf drop",85758,292.727272727273,297,11,267,304,37,12.5
"yellow buckeye",2016,"leafout",85751,171.057142857143,134,35,105,304,199,103.5
"yellow buckeye",2016,"leafout",85755,188.566037735849,154,53,112,304,192,139
"yellow buckeye",2016,"leafout",85756,190.275862068966,157.5,58,110,304,194,136
"yellow buckeye",2016,"leafout",85757,184.866666666667,159,45,114,312,198,86
"yellow buckeye",2016,"leafout",85758,189.09375,164,96,110,319,209,132.25
"yellow buckeye",2016,"Open flowers",85751,142.714285714286,142,7,131,156,25,17
"yellow buckeye",2016,"Open flowers",85755,142.545454545455,142,11,131,152,21,13
"yellow buckeye",2016,"Open flowers",85756,143.909090909091,148,11,131,152,21,10
"yellow buckeye",2016,"Open flowers",85757,148,154,3,136,154,18,9
"yellow buckeye",2016,"Open flowers",85758,139.9375,139,16,131,150,19,11
"yellow buckeye",2016,"Recent fruit or seed drop",85751,291,290,5,282,304,22,7
"yellow buckeye",2016,"Recent fruit or seed drop",85755,283.111111111111,286,9,262,304,42,24
"yellow buckeye",2016,"Recent fruit or seed drop",85756,284.461538461538,286,13,266,304,38,27
"yellow buckeye",2016,"Recent fruit or seed drop",85757,274,278,4,249,291,42,30
"yellow buckeye",2016,"Recent fruit or seed drop",85758,286.285714285714,286,7,278,296,18,11
"yellow buckeye",2016,"Ripe fruits",85751,289.4,290,5,282,296,14,7
"yellow buckeye",2016,"Ripe fruits",85755,278.75,282,8,262,293,31,18.75
"yellow buckeye",2016,"Ripe fruits",85756,279.9,282,10,266,296,30,20
"yellow buckeye",2016,"Ripe fruits",85758,274.2,266,5,260,293,33,28
"yellow buckeye",2017,"budburst",85751,112.333333333333,113,6,108,117,9,2.25
"yellow buckeye",2017,"budburst",85755,113.7,113,10,110,119,9,0
"yellow buckeye",2017,"budburst",85756,112.9,113,10,108,119,11,2.25
"yellow buckeye",2017,"budburst",85757,110.235294117647,110,17,105,118,13,3
"yellow buckeye",2017,"budburst",85758,109.5,111.5,16,101,119,18,9.25
"yellow buckeye",2017,"Colored leaves",85751,260,260,1,260,260,0,0
"yellow buckeye",2017,"Colored leaves",85755,228,228,1,228,228,0,0
"yellow buckeye",2017,"Colored leaves",85756,295,295,1,295,295,0,0
"yellow buckeye",2017,"Colored leaves",85757,278.260869565217,278,23,250,309,59,35
"yellow buckeye",2017,"Colored leaves",85758,221,221,1,221,221,0,0
"yellow buckeye",2017,"flowers",85751,123.181818181818,119,11,113,147,34,14
"yellow buckeye",2017,"flowers",85755,116.615384615385,114,13,108,127,19,6
"yellow buckeye",2017,"flowers",85756,120,114,15,108,147,39,10.5
"yellow buckeye",2017,"flowers",85757,117,114,5,110,137,27,4
"yellow buckeye",2017,"flowers",85758,120.8,117,25,108,147,39,8
"yellow buckeye",2017,"Fruits",85751,170,170,1,170,170,0,0
"yellow buckeye",2017,"Fruits",85756,209.666666666667,228,3,170,231,61,30.5
"yellow buckeye",2017,"Fruits",85757,231.692307692308,254,13,143,260,117,20
"yellow buckeye",2017,"Fruits",85758,178.846153846154,170,13,136,231,95,74
"yellow buckeye",2017,"Increasing leaf size",85751,116.769230769231,114,13,110,127,17,6
"yellow buckeye",2017,"Increasing leaf size",85755,116.928571428571,115.5,14,110,127,17,6
"yellow buckeye",2017,"Increasing leaf size",85756,115.714285714286,113.5,14,110,127,17,6
"yellow buckeye",2017,"Increasing leaf size",85757,131.655172413793,121,29,109,191,82,22
"yellow buckeye",2017,"Increasing leaf size",85758,115.047619047619,114,21,108,121,13,6
"yellow buckeye",2017,"leaf drop",85751,260,260,1,260,260,0,0
"yellow buckeye",2017,"leaf drop",85756,295,295,1,295,295,0,0
"yellow buckeye",2017,"leaf drop",85757,280.692307692308,274,13,260,309,49,25
"yellow buckeye",2017,"leaf drop",85758,320,320,2,318,322,4,2
"yellow buckeye",2017,"leafout",85751,129.473684210526,117,19,108,260,152,14
"yellow buckeye",2017,"leafout",85755,137,119,23,108,260,152,22.5
"yellow buckeye",2017,"leafout",85756,137.333333333333,118,24,108,295,187,18.25
"yellow buckeye",2017,"leafout",85757,201.009803921569,191,102,110,309,199,112.5
"yellow buckeye",2017,"leafout",85758,139.55,119.5,40,108,231,123,46
"yellow buckeye",2017,"Open flowers",85751,145.5,145.5,2,144,147,3,1.5
"yellow buckeye",2017,"Open flowers",85755,127,127,2,127,127,0,0
"yellow buckeye",2017,"Open flowers",85756,139.333333333333,144,3,127,147,20,10
"yellow buckeye",2017,"Open flowers",85757,137,137,1,137,137,0,0
"yellow buckeye",2017,"Open flowers",85758,131.5,127,10,119,147,28,23.75
"yellow buckeye",2017,"Recent fruit or seed drop",85751,224,224,1,224,224,0,0
"yellow buckeye",2017,"Recent fruit or seed drop",85757,259.071428571429,260,14,236,278,42,18.25
"yellow buckeye",2017,"Ripe fruits",85751,224,224,1,224,224,0,0
"yellow buckeye",2017,"Ripe fruits",85757,254.222222222222,254,9,236,274,38,6
"yellow buckeye",2017,"Ripe fruits",85758,228,228,1,228,228,0,0
"yellow buckeye",2018,"budburst",85751,122.777777777778,122,9,117,131,14,8
"yellow buckeye",2018,"budburst",85755,119.444444444444,118,9,114,126,12,5
"yellow buckeye",2018,"budburst",85756,119.5,118,8,114,126,12,4.5
"yellow buckeye",2018,"budburst",85757,119.153846153846,118,13,116,125,9,4
"yellow buckeye",2018,"budburst",85758,118.052631578947,118,19,112,126,14,3
"yellow buckeye",2018,"Colored leaves",85751,263,278.5,4,202,293,91,44.5
"yellow buckeye",2018,"Colored leaves",85755,195,195,2,195,195,0,0
"yellow buckeye",2018,"Colored leaves",85756,268.5,268.5,2,263,274,11,5.5
"yellow buckeye",2018,"Colored leaves",85757,277.875,274.5,8,252,306,54,18
"yellow buckeye",2018,"Colored leaves",85758,230.666666666667,232.5,12,195,266,71,41.25
"yellow buckeye",2018,"flowers",85751,132.357142857143,131,14,117,145,28,15.75
"yellow buckeye",2018,"flowers",85755,128.214285714286,129,14,117,145,28,11.25
"yellow buckeye",2018,"flowers",85756,129.9,131,10,117,145,28,9.5
"yellow buckeye",2018,"flowers",85757,129.44,131,25,108,148,40,15
"yellow buckeye",2018,"flowers",85758,128.033333333333,125.5,30,112,147,35,20
"yellow buckeye",2018,"Fruits",85751,196.333333333333,197,6,159,264,105,33.25
"yellow buckeye",2018,"Fruits",85755,229,229,4,195,263,68,68
"yellow buckeye",2018,"Fruits",85756,263,263,2,263,263,0,0
"yellow buckeye",2018,"Fruits",85757,192.857142857143,172,35,144,262,118,76
"yellow buckeye",2018,"Fruits",85758,200.962962962963,202,27,138,266,128,74.5
"yellow buckeye",2018,"Increasing leaf size",85751,125.916666666667,124,12,117,145,28,10
"yellow buckeye",2018,"Increasing leaf size",85755,126.083333333333,124.5,12,117,145,28,10
"yellow buckeye",2018,"Increasing leaf size",85756,126,123,11,117,145,28,11
"yellow buckeye",2018,"Increasing leaf size",85757,127.866666666667,125,15,118,148,30,8
"yellow buckeye",2018,"Increasing leaf size",85758,126,122,22,117,147,30,11.75
"yellow buckeye",2018,"leaf drop",85755,274,274,1,274,274,0,0
"yellow buckeye",2018,"leaf drop",85756,274,274,1,274,274,0,0
"yellow buckeye",2018,"leaf drop",85757,281.571428571429,278,7,262,306,44,21.5
"yellow buckeye",2018,"leaf drop",85758,240.6,242,10,192,315,123,56.5
"yellow buckeye",2018,"leafout",85751,160.185185185185,139,27,117,293,176,51.5
"yellow buckeye",2018,"leafout",85755,146.380952380952,131,21,117,263,146,23
"yellow buckeye",2018,"leafout",85756,167,131,18,117,274,157,111.25
"yellow buckeye",2018,"leafout",85757,178.151515151515,154,66,118,306,188,86.5
"yellow buckeye",2018,"leafout",85758,162.803571428571,145,56,116,266,150,77
"yellow buckeye",2018,"Open flowers",85751,138.111111111111,139,9,131,145,14,13
"yellow buckeye",2018,"Open flowers",85755,137,133,5,131,145,14,14
"yellow buckeye",2018,"Open flowers",85756,136,132,6,131,145,14,11
"yellow buckeye",2018,"Open flowers",85757,139.222222222222,139,9,131,148,17,10
"yellow buckeye",2018,"Open flowers",85758,136.076923076923,138,13,126,145,19,13
"yellow buckeye",2018,"Recent fruit or seed drop",85755,266.666666666667,263,3,263,274,11,5.5
"yellow buckeye",2018,"Recent fruit or seed drop",85756,268.8,272,5,263,274,11,9
"yellow buckeye",2018,"Recent fruit or seed drop",85757,264.454545454545,262,11,236,308,72,20.5
"yellow buckeye",2018,"Recent fruit or seed drop",85758,265,265,1,265,265,0,0
"yellow buckeye",2018,"Ripe fruits",85755,266.666666666667,263,3,263,274,11,5.5
"yellow buckeye",2018,"Ripe fruits",85756,266.666666666667,263,3,263,274,11,5.5
"yellow buckeye",2018,"Ripe fruits",85757,257.428571428571,256,7,251,270,19,9.5
"yellow buckeye",2018,"Ripe fruits",85758,262,262,2,259,265,6,3
"yellow buckeye",2019,"budburst",85751,111,111,1,111,111,0,0
"yellow buckeye",2019,"budburst",85755,109,109,2,107,111,4,2
"yellow buckeye",2019,"budburst",85756,109,109,2,107,111,4,2
"yellow buckeye",2019,"budburst",85757,108.75,109,4,104,113,9,2.25
"yellow buckeye",2019,"budburst",85758,109.857142857143,109,7,107,115,8,3
"yellow buckeye",2019,"Colored leaves",85751,270.833333333333,274,12,255,286,31,18
"yellow buckeye",2019,"Colored leaves",85755,281.2,279,5,276,286,10,7
"yellow buckeye",2019,"Colored leaves",85756,281.2,279,5,276,286,10,7
"yellow buckeye",2019,"Colored leaves",85757,281.111111111111,282.5,18,260,302,42,20.75
"yellow buckeye",2019,"Colored leaves",85758,274.75,277,12,255,297,42,25
"yellow buckeye",2019,"flowers",85751,130.411764705882,128,17,111,150,39,14
"yellow buckeye",2019,"flowers",85755,124.818181818182,126,11,107,141,34,21
"yellow buckeye",2019,"flowers",85756,129.4375,131,16,107,146,39,14.75
"yellow buckeye",2019,"flowers",85757,140.428571428571,140,7,124,151,27,7
"yellow buckeye",2019,"flowers",85758,124.47619047619,126,21,107,142,35,16
"yellow buckeye",2019,"Fruits",85751,254.375,256.5,8,227,279,52,16.5
"yellow buckeye",2019,"Fruits",85755,258,258,1,258,258,0,0
"yellow buckeye",2019,"Fruits",85757,201,209,17,147,264,117,91
"yellow buckeye",2019,"Fruits",85758,251.555555555556,255,9,227,279,52,25
"yellow buckeye",2019,"Increasing leaf size",85751,119.333333333333,119.5,6,111,126,15,11.25
"yellow buckeye",2019,"Increasing leaf size",85755,116.166666666667,113.5,6,107,126,19,12
"yellow buckeye",2019,"Increasing leaf size",85756,123.5,126,10,107,138,31,18.25
"yellow buckeye",2019,"Increasing leaf size",85757,130,127.5,10,109,152,43,28.25
"yellow buckeye",2019,"Increasing leaf size",85758,113.9,112.5,10,107,126,19,5.5
"yellow buckeye",2019,"leaf drop",85751,270.833333333333,274,12,255,286,31,18
"yellow buckeye",2019,"leaf drop",85755,281.2,279,5,276,286,10,7
"yellow buckeye",2019,"leaf drop",85756,281.2,279,5,276,286,10,7
"yellow buckeye",2019,"leaf drop",85757,281.111111111111,282.5,18,260,302,42,20.75
"yellow buckeye",2019,"leaf drop",85758,275.909090909091,278,11,255,297,42,21
"yellow buckeye",2019,"leafout",85751,157,138,23,111,286,175,22
"yellow buckeye",2019,"leafout",85755,127.181818181818,128,11,107,141,34,17.5
"yellow buckeye",2019,"leafout",85756,131.714285714286,134.5,14,107,146,39,11.5
"yellow buckeye",2019,"leafout",85757,197.642857142857,172.5,42,109,302,193,129.25
"yellow buckeye",2019,"leafout",85758,147.444444444444,128,27,107,286,179,24.5
"yellow buckeye",2019,"Open flowers",85751,134.8,135,5,128,142,14,7
"yellow buckeye",2019,"Open flowers",85755,138,138,2,138,138,0,0
"yellow buckeye",2019,"Open flowers",85756,135.6,138,5,126,138,12,0
"yellow buckeye",2019,"Open flowers",85757,140.333333333333,140,6,129,151,22,15
"yellow buckeye",2019,"Open flowers",85758,131.272727272727,129,11,124,142,18,10.5
"yellow buckeye",2019,"Recent fruit or seed drop",85751,270.75,274,8,255,286,31,17.25
"yellow buckeye",2019,"Recent fruit or seed drop",85755,273,277.5,4,258,279,21,7.5
"yellow buckeye",2019,"Recent fruit or seed drop",85756,257,257,1,257,257,0,0
"yellow buckeye",2019,"Recent fruit or seed drop",85757,270,268.5,10,257,288,31,17
"yellow buckeye",2019,"Recent fruit or seed drop",85758,274,277,10,258,286,28,13
"yellow buckeye",2019,"Ripe fruits",85751,266.333333333333,262,3,258,279,21,10.5
"yellow buckeye",2019,"Ripe fruits",85755,256.5,256.5,2,255,258,3,1.5
"yellow buckeye",2019,"Ripe fruits",85757,260.333333333333,260,3,257,264,7,3.5
"yellow buckeye",2019,"Ripe fruits",85758,262.166666666667,260,6,255,279,24,7.75
"yellow buckeye",2020,"budburst",85751,106.5,106.5,4,101,112,11,5
"yellow buckeye",2020,"budburst",85757,122.142857142857,121,7,119,126,7,4.5
"yellow buckeye",2020,"budburst",85758,109.111111111111,108,9,105,117,12,7
"yellow buckeye",2020,"Colored leaves",85751,245.1875,242,16,206,295,89,45.75
"yellow buckeye",2020,"Colored leaves",85757,233.555555555556,222,9,199,297,98,9
"yellow buckeye",2020,"Colored leaves",85758,240.678571428571,232.5,28,169,301,132,68.75
"yellow buckeye",2020,"flowers",85751,131.75,129.5,12,112,156,44,18.75
"yellow buckeye",2020,"flowers",85755,132.25,131.5,4,126,140,14,11.75
"yellow buckeye",2020,"flowers",85756,132.25,131.5,4,126,140,14,11.75
"yellow buckeye",2020,"flowers",85757,137.555555555556,135,36,120,157,37,21
"yellow buckeye",2020,"flowers",85758,126.521739130435,126,23,105,147,42,16.5
"yellow buckeye",2020,"Fruits",85751,187.666666666667,180,6,156,264,108,16
"yellow buckeye",2020,"Fruits",85755,254,250,3,248,264,16,8
"yellow buckeye",2020,"Fruits",85756,254,250,3,248,264,16,8
"yellow buckeye",2020,"Fruits",85757,187.12,177,25,155,255,100,59
"yellow buckeye",2020,"Fruits",85758,203.791666666667,209.5,24,147,258,111,45.75
"yellow buckeye",2020,"Increasing leaf size",85751,128.222222222222,126,9,113,140,27,7
"yellow buckeye",2020,"Increasing leaf size",85755,132.25,131.5,4,126,140,14,11.75
